id_odsp,link_odsp,adv_stats,date,league,season,country,ht,at,fthg,ftag,odd_h,odd_d,odd_a,odd_over,odd_under,odd_bts,odd_bts_n
je8D8d4m/,/soccer/spain/primera-division-2012-2013/granada-cf-rayo-vallecano-je8D8d4m/,TRUE,2013-01-19,SP1,2013,spain,Granada,Rayo Vallecano,2,0,2.42,3.58,3.3,NA,NA,NA,NA
jLDVwN7e/,/soccer/germany/bundesliga-2012-2013/wolfsburg-vfb-stuttgart-jLDVwN7e/,TRUE,2013-01-19,D1,2013,germany,VfL Wolfsburg,VfB Stuttgart,2,0,2.1,3.8,3.9,NA,NA,NA,NA
KlgJULnE/,/soccer/italy/serie-a-2012-2013/juventus-udinese-KlgJULnE/,TRUE,2013-01-19,I1,2013,italy,Juventus,Udinese,4,0,1.38,5.5,11,NA,NA,NA,NA
l01JbOjL/,/soccer/england/premier-league-2012-2013/liverpool-norwich-l01JbOjL/,FALSE,2013-01-19,E0,2013,england,Liverpool,Norwich City,5,0,1.34,5.8,10.84,NA,NA,NA,NA
M7l6kKD7/,/soccer/england/premier-league-2012-2013/west-ham-qpr-M7l6kKD7/,FALSE,2013-01-19,E0,2013,england,West Ham,QPR,1,1,2.11,3.6,3.95,NA,NA,NA,NA
n7JCPKQp/,/soccer/france/ligue-1-2012-2013/marseille-montpellier-n7JCPKQp/,TRUE,2013-01-19,F1,2013,france,Marseille,Montpellier,3,2,1.97,3.5,4.84,NA,NA,NA,NA
OMV2j0b1/,/soccer/england/premier-league-2012-2013/west-brom-aston-villa-OMV2j0b1/,FALSE,2013-01-19,E0,2013,england,West Brom,Aston Villa,2,2,1.94,3.75,4.9,NA,NA,NA,NA
tAxKpgt8/,/soccer/germany/bundesliga-2012-2013/hoffenheim-b-monchengladbach-tAxKpgt8/,TRUE,2013-01-19,D1,2013,germany,TSG Hoffenheim,Borussia Monchengladbach,0,0,2.35,3.55,3.5,NA,NA,NA,NA
tpuejFlJ/,/soccer/spain/primera-division-2012-2013/real-sociedad-barcelona-tpuejFlJ/,TRUE,2013-01-19,SP1,2013,spain,Real Sociedad,Barcelona,3,2,10.5,6.1,1.36,NA,NA,NA,NA
WOjOcr6R/,/soccer/england/premier-league-2012-2013/manchester-city-fulham-WOjOcr6R/,FALSE,2013-01-19,E0,2013,england,Manchester City,Fulham,2,0,1.27,6.8,15.4,NA,NA,NA,NA
x6DK9KAl/,/soccer/italy/serie-a-2012-2013/palermo-lazio-x6DK9KAl/,TRUE,2013-01-19,I1,2013,italy,Palermo,Lazio,2,2,2.95,3.4,2.99,NA,NA,NA,NA
xYTxWMmH/,/soccer/france/ligue-1-2012-2013/sochaux-reims-xYTxWMmH/,TRUE,2013-01-19,F1,2013,france,Sochaux,Stade de Reims,1,0,2.2,3.4,4,NA,NA,NA,NA
YXxjg2Er/,/soccer/england/premier-league-2012-2013/newcastle-utd-reading-YXxjg2Er/,FALSE,2013-01-19,E0,2013,england,Newcastle,Reading,1,2,1.7,4.09,5.96,NA,NA,NA,NA
zBxlE3j8/,/soccer/england/premier-league-2012-2013/wigan-sunderland-zBxlE3j8/,FALSE,2013-01-19,E0,2013,england,Wigan,Sunderland,2,3,2.2,3.4,3.93,NA,NA,NA,NA
2F1amOIi/,/soccer/france/ligue-1-2012-2013/bastia-rennes-2F1amOIi/,TRUE,2013-01-20,F1,2013,france,Bastia,Stade Rennes,0,2,3.65,3.39,2.27,NA,NA,NA,NA
6NWtEItQ/,/soccer/spain/primera-division-2012-2013/valencia-real-madrid-6NWtEItQ/,TRUE,2013-01-20,SP1,2013,spain,Valencia,Real Madrid,0,5,3.8,3.9,2.08,NA,NA,NA,NA
6o5y6xAD/,/soccer/italy/serie-a-2012-2013/pescara-torino-6o5y6xAD/,TRUE,2013-01-20,I1,2013,italy,US Pescara,Torino,0,2,2.84,3.25,2.94,NA,NA,NA,NA
6RnrgH40/,/soccer/spain/primera-division-2012-2013/valladolid-zaragoza-6RnrgH40/,TRUE,2013-01-20,SP1,2013,spain,Real Valladolid,Real Zaragoza,2,0,2.23,3.45,3.78,NA,NA,NA,NA
AJBS7bu1/,/soccer/italy/serie-a-2012-2013/chievo-parma-AJBS7bu1/,TRUE,2013-01-20,I1,2013,italy,Chievo Verona,Parma,1,1,3.25,3.2,2.63,NA,NA,NA,NA
C4mvfckf/,/soccer/spain/primera-division-2012-2013/atl-madrid-levante-C4mvfckf/,TRUE,2013-01-20,SP1,2013,spain,Atletico Madrid,Levante,2,0,1.37,5.6,12,NA,NA,NA,NA
fmTxFbRJ/,/soccer/spain/primera-division-2012-2013/osasuna-dep-la-coruna-fmTxFbRJ/,TRUE,2013-01-20,SP1,2013,spain,Osasuna,Deportivo La Coruna,2,1,2.15,3.45,4,NA,NA,NA,NA
ILWmFtmR/,/soccer/italy/serie-a-2012-2013/genoa-catania-ILWmFtmR/,TRUE,2013-01-20,I1,2013,italy,Genoa,Catania,0,2,2.36,3.5,3.45,NA,NA,NA,NA
jyYtVt3N/,/soccer/france/ligue-1-2012-2013/bordeaux-paris-sg-jyYtVt3N/,TRUE,2013-01-20,F1,2013,france,Bordeaux,Paris Saint-Germain,0,1,4,3.45,2.22,NA,NA,NA,NA
lztSrXAK/,/soccer/germany/bundesliga-2012-2013/dusseldorf-augsburg-lztSrXAK/,TRUE,2013-01-20,D1,2013,germany,Fortuna Dusseldorf,FC Augsburg,2,3,2.54,3.4,3.2,NA,NA,NA,NA
O29GA0er/,/soccer/italy/serie-a-2012-2013/as-roma-inter-O29GA0er/,TRUE,2013-01-20,I1,2013,italy,AS Roma,Internazionale,1,1,1.82,4.3,4.54,NA,NA,NA,NA
pbXpU0IT/,/soccer/france/ligue-1-2012-2013/lille-nice-pbXpU0IT/,TRUE,2013-01-20,F1,2013,france,Lille,Nice,0,2,1.93,3.55,5.09,NA,NA,NA,NA
Sf6X6If7/,/soccer/italy/serie-a-2012-2013/siena-sampdoria-Sf6X6If7/,TRUE,2013-01-20,I1,2013,italy,Siena,Sampdoria,1,0,2.64,3.2,3.2,NA,NA,NA,NA
tbtbitqe/,/soccer/england/premier-league-2012-2013/tottenham-manchester-united-tbtbitqe/,FALSE,2013-01-20,E0,2013,england,Tottenham,Manchester Utd,1,1,3.15,3.65,2.46,NA,NA,NA,NA
vVXqGMXK/,/soccer/italy/serie-a-2012-2013/atalanta-cagliari-vVXqGMXK/,TRUE,2013-01-20,I1,2013,italy,Atalanta,Cagliari,1,1,2.27,3.3,3.77,NA,NA,NA,NA
W4YuH2IE/,/soccer/italy/serie-a-2012-2013/ac-milan-bologna-W4YuH2IE/,TRUE,2013-01-20,I1,2013,italy,AC Milan,Bologna,2,1,1.5,4.59,8.5,NA,NA,NA,NA
WSCO8vQf/,/soccer/italy/serie-a-2012-2013/fiorentina-napoli-WSCO8vQf/,TRUE,2013-01-20,I1,2013,italy,Fiorentina,Napoli,1,1,2.4,3.35,3.46,NA,NA,NA,NA
xxCwx1x8/,/soccer/germany/bundesliga-2012-2013/nurnberg-hamburger-xxCwx1x8/,TRUE,2013-01-20,D1,2013,germany,Nurnberg,Hamburg SV,1,1,2.9,3.51,3.15,NA,NA,NA,NA
zccFa4yF/,/soccer/england/premier-league-2012-2013/chelsea-arsenal-zccFa4yF/,FALSE,2013-01-20,E0,2013,england,Chelsea,Arsenal,2,1,2.04,3.85,4,NA,NA,NA,NA
27sfhMTl/,/soccer/england/premier-league-2012-2013/southampton-everton-27sfhMTl/,FALSE,2013-01-21,E0,2013,england,Southampton,Everton,0,0,4.09,3.5,2.15,NA,NA,NA,NA
b1qzewzl/,/soccer/spain/primera-division-2012-2013/betis-ath-bilbao-b1qzewzl/,TRUE,2013-01-21,SP1,2013,spain,Real Betis,Athletic Bilbao,1,1,2.1,3.67,4.09,NA,NA,NA,NA
IaZkzTj6/,/soccer/england/premier-league-2012-2013/arsenal-west-ham-IaZkzTj6/,FALSE,2013-01-23,E0,2013,england,Arsenal,West Ham,5,1,1.52,4.59,8,NA,NA,NA,NA
8YurbuX9/,/soccer/france/ligue-1-2012-2013/valenciennes-lyon-8YurbuX9/,TRUE,2013-01-25,F1,2013,france,Valenciennes,Lyon,0,2,3.2,3.34,2.6,NA,NA,NA,NA
SQvWsiQQ/,/soccer/germany/bundesliga-2012-2013/dortmund-nurnberg-SQvWsiQQ/,TRUE,2013-01-25,D1,2013,germany,Borussia Dortmund,Nurnberg,3,0,1.22,7.8,19,NA,NA,NA,NA
2w61cWPD/,/soccer/germany/bundesliga-2012-2013/greuther-furth-mainz-2w61cWPD/,TRUE,2013-01-26,D1,2013,germany,SpVgg Greuther Furth,Mainz,0,3,3.25,3.45,2.5,NA,NA,NA,NA
4IWtA9uh/,/soccer/spain/primera-division-2012-2013/dep-la-coruna-valencia-4IWtA9uh/,TRUE,2013-01-26,SP1,2013,spain,Deportivo La Coruna,Valencia,2,3,3.2,3.7,2.5,NA,NA,NA,NA
8KMbwBYs/,/soccer/germany/bundesliga-2012-2013/b-monchengladbach-dusseldorf-8KMbwBYs/,TRUE,2013-01-26,D1,2013,germany,Borussia Monchengladbach,Fortuna Dusseldorf,2,1,1.87,3.7,5.09,NA,NA,NA,NA
